DRB.UEThpDl,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,RRU.PrbUsedDl,Viavi.UE.anomalies,step,measTimeStampRf,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,nrCellIdentity,rsrp_nb0,rsrp_nb1,rsrp_nb2,rsrp_nb3,rsrp_nb4,rsrq_nb0,rsrq_nb1,rsrq_nb2,rsrq_nb3,rsrq_nb4,rssinr_nb0,rssinr_nb1,rssinr_nb2,rssinr_nb3,rssinr_nb4,targetTput,ue-id,x,y
25.28216364030094,-68.36581479754214,-40.0,1199842066.7230392,81.36890938459733,1,91,2025-04-17 09:06:41.740368,,,,,,6,76.23693527518289,69.47453822132216,31.862304149940535,74.98693607532712,97.76519924032435,-40.0,-40.0,-40.0,-40.0,-40.0,17.822325744616325,95.81977801711307,41.2064783935679,21.841640967183398,29.95313357994947,64.15133470272505,UE0,70.87553324692182,874.7111060393092
25.10518982315778,-61.53074842704322,-40.0,5789362202.460265,27.95495274347197,1,91,2025-04-17 09:06:41.740368,6,,,,,5,-70.65104034174675,55.89573949947022,25.126826717156856,22.996685194460493,15.955427230002043,-40.0,-40.0,-40.0,-40.0,-40.0,708927020.9246868,83.40523388537603,51.404306263699674,16.468486539351627,8.868239559087012,14.829166913110768,UE1,384.0618798020877,958.3209855488669
25.220897524836275,-53.752456467094504,-40.0,34710423888.79791,27.152294101170472,1,91,2025-04-17 09:06:41.740368,5,,,,,6,-69.82123891454413,7.737626900265755,35.644665085437886,74.77050035959367,14.525205109261544,-40.0,-40.0,-40.0,-40.0,-40.0,858186488.5315509,41.824407591179146,43.616297794766254,4.667073018252832,29.02237166242267,93.54673478687221,UE2,265.7669986341902,791.1126166999159
25.175796117173142,-67.51294388261871,-40.0,1460196071.9556713,50.57591614808029,1,91,2025-04-17 09:06:41.740368,6,,,,,1,-68.27287287793897,28.21726252972356,37.16995269595311,9.086165331915433,20.435082282185245,-40.0,-40.0,-40.0,-40.0,-40.0,1225796215.787279,98.84551687459374,44.571281364731036,25.16635219463116,59.64276615801183,80.95437762384134,UE3,116.69912421292935,490.0616609524251
25.507136696956962,-67.47328149183103,-40.0,1473592542.1624715,67.75916941127873,0,91,2025-04-17 09:06:41.740368,2,,,,,1,-73.55443532854883,51.440894906405966,54.08160561254328,26.04005594335304,94.3414014229272,-40.0,-40.0,-40.0,-40.0,-40.0,363297183.7214572,7.87357099360489,69.13392123605051,80.36086139375671,51.21152499581408,22.625830056164954,UE4,185.12886422447397,77.73615257692603
25.107689582952403,-60.8941306044415,-40.0,6703359383.952709,59.12656911162692,0,91,2025-04-17 09:06:41.740368,5,,,,,4,-74.54522627307787,16.319132996637833,11.186673675341266,29.497751761445535,77.95553793412934,-40.0,-40.0,-40.0,-40.0,-40.0,289189777.267628,50.712168958760785,77.1158035721482,97.30322630543876,22.034187390423586,87.79559183543958,UE5,835.6960763771762,821.8747955223573
25.34953562640293,-67.69187885337391,-40.0,1401256624.4692516,28.730089895633807,0,91,2025-04-17 09:06:41.740368,5,6,,,,4,-61.6644363952111,-69.46871893013412,42.48673601439333,42.62290045903596,5.467846058727428,-40.0,-40.0,-40.0,-40.0,-40.0,5613864481.36329,930751341.9813122,3.8093589398428804,56.82630236124049,91.97748335044255,36.590376250135265,UE6,517.2628766776681,731.9606455954037
25.332438051288744,-66.50602046377058,-40.0,1841210817.0911546,39.31910167284169,1,91,2025-04-17 09:06:41.741362,,,,,,3,78.09106309551856,66.66713352588522,78.24988466886569,75.04842024793092,91.71717234375954,-40.0,-40.0,-40.0,-40.0,-40.0,4.458488387979175,82.51607561932428,55.23767279254488,58.85843096551657,5.277115247991791,7.440743870046544,UE7,951.0149231315673,207.76469697105713
25.504926802610015,-71.77852933269403,-40.0,546830375.4044126,62.21026031707069,1,91,2025-04-17 09:06:41.741362,2,,,,,3,-63.561374784645466,12.453226673358698,19.013408572093937,41.67762447206754,16.575467918363053,-40.0,-40.0,-40.0,-40.0,-40.0,3627171460.1608276,32.64736304150662,13.0772045019363,60.82455295618616,59.52325408891905,80.89876032358575,UE8,620.8044905396553,14.34813742336703
25.07409110419562,-62.325621536097174,-40.0,4821069702.066121,4.178257943085811,0,91,2025-04-17 09:06:41.741362,5,,,,,4,-64.8252061372419,13.522999996069945,20.40453503017884,14.479944251552023,5.110022769738709,-40.0,-40.0,-40.0,-40.0,-40.0,2711346050.5595274,21.188546630298582,88.01925978231351,26.78504838291978,72.61631978607733,70.61946520284225,UE9,676.0686845040716,846.5361835077433
