DRB.UEThpDl,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,RRU.PrbUsedDl,Viavi.UE.anomalies,step,measTimeStampRf,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,nrCellIdentity,rsrp_nb0,rsrp_nb1,rsrp_nb2,rsrp_nb3,rsrp_nb4,rsrq_nb0,rsrq_nb1,rsrq_nb2,rsrq_nb3,rsrq_nb4,rssinr_nb0,rssinr_nb1,rssinr_nb2,rssinr_nb3,rssinr_nb4,targetTput,ue-id,x,y
25.28216364030094,-70.58755276687404,-40.0,719366629.1868753,75.79794451432929,0,82,2025-04-17 09:05:52.061798,,,,,,6,25.044384292276764,38.64371845640164,22.298983093447376,49.38494325501649,92.6241843489048,-40.0,-40.0,-40.0,-40.0,-40.0,61.35484186429809,30.877380950965474,12.751039139735479,12.183103263413523,41.971629690879496,90.73013785472736,UE0,59.22867621730839,918.1777682223175
25.10518982315778,-59.108572487864336,-40.0,10112262046.912184,92.48500724226163,0,82,2025-04-17 09:05:52.061798,6,,,,,5,-72.28417484777067,64.05886590415912,30.110680174609264,51.86778157530991,2.9960458051194303,-40.0,-40.0,-40.0,-40.0,-40.0,486729959.8121705,47.26366076409574,79.13793052570816,37.094970512504304,3.7058744576431155,50.50397638626473,UE1,427.09559382042437,971.4777122613905
25.220897524836275,-46.09291961575313,-40.0,202494672874.69843,74.96749268468749,1,82,2025-04-17 09:05:52.061798,5,,,,,6,-70.62472514260008,49.865987605987925,29.03528280799235,38.197248105122874,10.642296509464845,-40.0,-40.0,-40.0,-40.0,-40.0,713235661.8668149,54.82912079025831,51.727813800907775,23.237101065160758,97.12261195700519,24.16875804377097,UE2,271.2511190874219,746.4480398760566
25.175796117173142,-64.78271466746774,-40.0,2738004120.2098465,84.94257628659956,1,82,2025-04-17 09:05:52.061798,6,,,,,1,-68.2623014132574,37.93634625476176,94.23486256305328,43.096535984190005,58.502427030948866,-40.0,-40.0,-40.0,-40.0,-40.0,1228783646.2738087,40.10314270468986,82.95494919775173,95.39263312374332,7.423661869597078,58.16120261109227,UE3,156.79441780140587,469.6320884641452
25.507136696956962,-69.86847928215583,-40.0,848902154.5977188,14.408579009098892,0,82,2025-04-17 09:05:52.061798,2,,,,,1,-73.50162671077078,66.34156777103003,99.07291685989502,10.353924877446188,87.45438469660212,-40.0,-40.0,-40.0,-40.0,-40.0,367741711.518389,20.4337920740707,5.302414269899496,44.71904862425617,60.78101046152853,80.853896984132,UE4,196.01534952645892,34.072844894506204
25.107689582952403,-56.189153329015994,-40.0,19805701584.365612,2.6709471940668146,0,82,2025-04-17 09:05:52.061798,5,,,,,4,-73.10406231414022,95.5573829336975,63.66233741977653,85.08618360228202,3.36109072989357,-40.0,-40.0,-40.0,-40.0,-40.0,402994698.2637142,55.53374938217494,50.67891804260816,49.907267997818856,70.42120700017834,38.03020595225527,UE5,798.8342343841716,796.0638558865601
25.34953562640293,-64.78992188982826,-40.0,2733464104.0774765,54.91766792040206,1,82,2025-04-17 09:05:52.061798,5,6,,,,4,-64.48338189365859,-71.4498610350723,15.45625033522695,83.91024057918824,90.51354332340385,-40.0,-40.0,-40.0,-40.0,-40.0,2933373570.5986485,589819953.5104744,93.46204364085354,59.09374758249853,47.77602446559371,45.761819627907066,UE6,556.6207634989407,710.1442126843181
25.332438051288744,-69.29691082603728,-40.0,968310143.8642857,13.379956280722144,0,82,2025-04-17 09:05:52.061798,,,,,,3,73.52292545316872,43.419826628276674,47.281157051329416,27.03228989326283,57.5261296207105,-40.0,-40.0,-40.0,-40.0,-40.0,3.0530932900572196,82.60383122910302,77.84224003935597,45.2722676739049,92.71079931869181,93.32309273829526,UE7,992.7381965870726,190.90740026734116
25.504926802610015,-70.9599066385964,-40.0,660259867.2236425,14.65381400786751,0,82,2025-04-17 09:05:52.061798,2,,,,,3,-65.1288039168782,86.40539124146713,86.29978547621168,57.01632638627623,6.999488991856226,-40.0,-40.0,-40.0,-40.0,-40.0,2528280018.686654,96.02012857823776,24.234608590623196,98.81269566662044,85.6226018486465,25.317366324661407,UE8,649.1239081368975,20.623430842196655
25.07409110419562,-58.74020986579636,-40.0,11007395661.605497,15.669403658579238,1,82,2025-04-17 09:05:52.061798,5,,,,,4,-65.47958549902552,23.06136267410414,21.601767848833894,8.907677571210364,64.5702054794958,-40.0,-40.0,-40.0,-40.0,-40.0,2332099168.899221,33.38051931815483,95.43217624944124,43.76762685540296,92.07222604568798,58.942236206569284,UE9,671.3649036570268,801.7826982161707
